,gender,attractiveness,likes,matches
11382,MALE,0.11814161158823566,0,0
11383,MALE,0.13744377626287052,0,0
11384,MALE,0.5176555642486266,0,0
11385,MALE,0.7160347983402634,11,9
11386,MALE,0.23474238756488675,0,0
11387,MALE,0.4925688876028004,1,0
11388,MALE,0.42086701132306137,3,1
11389,MALE,0.21615883481798803,0,0
11390,MALE,0.5932395378181871,0,0
11391,MALE,0.7381603186242465,10,8
11392,MALE,0.6381065359331486,1,0
11393,MALE,0.6139933325081327,5,1
11394,MALE,0.7883760263048345,18,9
11395,MALE,0.4127437219681611,0,0
11396,MALE,0.9938483762372081,49,23
11397,MALE,0.005969782637165411,0,0
11398,MALE,0.5385424558374723,3,0
11399,MALE,0.20733241430213123,0,0
11400,MALE,0.5079232556907857,1,1
11401,MALE,0.4695375480674754,1,0
11402,MALE,0.8405274232458934,15,7
11403,MALE,0.6882539659107654,7,3
11404,MALE,0.1680309151178131,0,0
11405,MALE,0.526461469571031,1,1
11406,MALE,0.7079717297417298,6,4
11407,MALE,0.3343233040987371,0,0
11408,MALE,0.34555435364954856,0,0
11409,MALE,0.27320423950443196,0,0
11410,MALE,0.7903905897621434,13,7
11411,MALE,0.5613248321857375,2,1
11412,MALE,0.2581072942267735,0,0
11413,MALE,0.3184023166394122,0,0
11414,MALE,0.9878196199206527,47,18
11415,MALE,0.559162024801148,1,1
11416,MALE,0.3072010872402815,0,0
11417,MALE,0.6001899183760718,0,0
11418,MALE,0.5893593387481885,1,1
11419,MALE,0.8847933194494175,27,14
11420,MALE,0.6391123832301153,3,2
11421,MALE,0.28678529883211956,0,0
11422,MALE,0.7569431706430096,11,5
11423,MALE,0.8809795048339631,29,14
11424,MALE,0.1240895829105858,0,0
11425,MALE,0.957777384940674,39,18
11426,MALE,0.45367278795274435,1,0
11427,MALE,0.34862603802250813,0,0
11428,MALE,0.714104771746856,5,3
11429,MALE,0.7108008824929826,7,5
11430,MALE,0.92907589795131,36,16
11431,MALE,0.08596822815261151,0,0
11432,MALE,0.41467581203164516,0,0
11433,MALE,0.40508199834912606,0,0
11434,MALE,0.540504036721498,0,0
11435,MALE,0.9661533587658527,41,20
11436,MALE,0.18648865486326371,0,0
11437,MALE,0.04755121094086323,0,0
11438,MALE,0.9373625505069514,29,15
11439,MALE,0.026587721741776482,0,0
11440,MALE,0.3228154330461448,0,0
11441,MALE,0.5457489195076953,2,1
11442,MALE,0.2267154524590992,0,0
11443,MALE,0.2424160062611862,0,0
11444,MALE,0.5328721612495351,0,0
11445,MALE,0.27290227073492634,0,0
11446,MALE,0.5173677480424257,0,0
11447,MALE,0.013960357831937609,0,0
11448,MALE,0.5112748238192284,1,1
11449,MALE,0.0002756355767356,0,0
11450,MALE,0.5139029281456396,0,0
11451,MALE,0.6938792012761043,4,3
11452,MALE,0.7330290212612669,4,1
11453,MALE,0.7810764610714506,14,6
11454,MALE,0.6980071496038694,3,1
11455,MALE,0.5473140862657793,2,1
11456,MALE,0.8189818030388464,16,8
11457,MALE,0.6893934006315122,8,2
11458,MALE,0.9169643818524181,28,12
11459,MALE,0.7753760728798313,13,5
11460,MALE,0.71918712642946,10,4
11461,MALE,0.7329366656180619,13,6
11462,MALE,0.6784381598718279,6,3
11463,MALE,0.3688316272954253,0,0
11464,MALE,0.2647541643326461,0,0
11465,MALE,0.6782975512995,6,2
11466,MALE,0.595268433044994,3,2
11467,MALE,0.7522800192092982,8,3
11468,MALE,0.7531477268486643,8,4
11469,MALE,0.5075233799081647,0,0
11470,MALE,0.8876958906623701,27,12
11471,MALE,0.5922724780346722,4,1
11472,MALE,0.06928213057016741,0,0
11473,MALE,0.23293377544912774,0,0
11474,MALE,0.23106587661772926,0,0
11475,MALE,0.14124669803857814,0,0
11476,MALE,0.6080546915128191,1,1
11477,MALE,0.4350873820239062,0,0
11478,MALE,0.5860484391442431,1,0
11479,MALE,0.5734235799193166,2,0
11480,MALE,0.18738674652210874,0,0
11481,MALE,0.9419975082333732,31,14
11482,MALE,0.844221787794166,20,9
11483,MALE,0.48974716320758915,0,0
11484,MALE,0.6913087615669005,6,4
11485,MALE,0.6826113003252199,11,6
11486,MALE,0.9933771218414609,50,20
11487,MALE,0.2918521993133425,0,0
11488,MALE,0.7115908663426688,4,1
11489,MALE,0.45305492864297214,0,0
11490,MALE,0.4113568051911579,1,1
11491,MALE,0.571844656197977,0,0
11492,MALE,0.4135884115398758,0,0
11493,MALE,0.33270419158100173,0,0
11494,MALE,0.2316779515972207,0,0
11495,MALE,0.008363730564053151,0,0
11496,MALE,0.18513116125446982,0,0
11497,MALE,0.8841244828422647,25,11
11498,MALE,0.2334130867938683,0,0
11499,MALE,0.16020345430312743,0,0
11500,MALE,0.557433501862788,3,1
11501,MALE,0.01189399282398762,0,0
11502,MALE,0.21909050377241523,0,0
11503,MALE,0.35619015185424097,0,0
11504,MALE,0.49724940775795756,1,0
11505,MALE,0.23128607968374992,0,0
11506,MALE,0.4943884985844673,1,0
11507,MALE,0.5809746541362658,1,0
11508,MALE,0.30939003169020307,0,0
11509,MALE,0.3930474719475274,0,0
11510,MALE,0.6087932985778808,1,1
11511,MALE,0.11397118841981402,0,0
11512,MALE,0.8191444960318591,8,5
11513,MALE,0.5471440102332887,0,0
11514,MALE,0.8249042076364852,15,3
11515,MALE,0.8681378779045248,21,8
11516,MALE,0.25747194208951785,0,0
11517,MALE,0.8042579064605885,13,7
11518,MALE,0.05513576361896566,0,0
11519,MALE,0.7583666226361707,6,4
11520,MALE,0.2917936227460679,1,1
11521,MALE,0.5224761055250089,1,0
11522,MALE,0.05694699526301328,0,0
11523,MALE,0.9520625725180194,37,16
11524,MALE,0.21884152173266824,0,0
11525,MALE,0.24095857336296156,0,0
11526,MALE,0.7528934398704612,11,3
11527,MALE,0.2117944640291941,0,0
11528,MALE,0.32585680311971166,0,0
11529,MALE,0.6769595869573607,2,0
11530,MALE,0.3209950179851693,1,0
11531,MALE,0.2481593274683136,0,0
11532,MALE,0.5759085793580101,0,0
11533,MALE,0.385547928245651,0,0
11534,MALE,0.36001050867435924,0,0
11535,MALE,0.5617958519953791,4,1
11536,MALE,0.6298030695376525,3,1
11537,MALE,0.537531218304243,0,0
11538,MALE,0.751982361903143,10,4
11539,MALE,0.6770242363583769,6,0
11540,MALE,0.6793786841952053,3,1
11541,MALE,0.9048672028538912,23,10
11542,MALE,0.04876422728695429,0,0
11543,MALE,0.8570607644828532,21,12
11544,MALE,0.18912393632563695,0,0
11545,MALE,0.13860521784050883,0,0
11546,MALE,0.11966981417808065,0,0
11547,MALE,0.7777795342921298,11,6
11548,MALE,0.9587907490599934,37,14
11549,MALE,0.7042354523941561,7,6
11550,MALE,0.6664832995703387,3,1
11551,MALE,0.8712949348528816,22,7
11552,MALE,0.6948352661381975,4,0
11553,MALE,0.17100440483358115,0,0
11554,MALE,0.5019707040279994,1,1
11555,MALE,0.06844338301080322,0,0
11556,MALE,0.6063053589439136,3,3
11557,MALE,0.7499137507633111,14,9
11558,MALE,0.8249575301395284,8,4
11559,MALE,0.7246147437252775,11,6
11560,MALE,0.7736971209992141,11,5
11561,MALE,0.9679469797682884,45,21
11562,MALE,0.9245883417732381,34,17
11563,MALE,0.9442352232866127,36,16
11564,MALE,0.4003647117406127,0,0
11565,MALE,0.3452920769126312,0,0
11566,MALE,0.8662062863324139,21,8
11567,MALE,0.8337462883434363,13,8
11568,MALE,0.4409954182217679,0,0
11569,MALE,0.2186112341363513,0,0
11570,MALE,0.7216744230047093,4,2
11571,MALE,0.05074421901244108,0,0
11572,MALE,0.37142082238368423,1,0
11573,MALE,0.5141649648163873,0,0
11574,MALE,0.2587761913560602,0,0
11575,MALE,0.9500696080061148,42,20
11576,MALE,0.2630715665248311,0,0
11577,MALE,0.19508957990779296,0,0
11578,MALE,0.9760235892514734,40,19
11579,MALE,0.6610925784347402,6,4
11580,MALE,0.09846117497656082,0,0
11581,MALE,0.658576362557222,1,1
11582,MALE,0.18879333679664234,0,0
11583,MALE,0.06931672208243622,0,0
11584,MALE,0.3215314742852694,0,0
11585,MALE,0.43859337531349085,0,0
11586,MALE,0.6117579895526046,4,2
11587,MALE,0.9918976708583153,48,25
11588,MALE,0.8848212315170544,24,9
11589,MALE,0.6770634895945179,7,3
11590,MALE,0.21490994843293487,0,0
11591,MALE,0.7803764343753126,14,6
11592,MALE,0.647773381054593,3,1
11593,MALE,0.9759012579114965,43,18
11594,MALE,0.6652018078398331,4,3
11595,MALE,0.3834553191356448,0,0
11596,MALE,0.4488377155545237,1,0
11597,MALE,0.6364015185482974,9,6
11598,MALE,0.8826986183866743,26,8
11599,MALE,0.3498122959386438,0,0
11600,MALE,0.4931094608333868,0,0
11601,MALE,0.7568621819220139,9,3
11602,MALE,0.6069925265667178,0,0
11603,MALE,0.5538883540662904,1,0
11604,MALE,0.24760707099760437,0,0
11605,MALE,0.04215577291003114,0,0
11606,MALE,0.9599239713876175,41,20
11607,MALE,0.12962983286290575,0,0
11608,MALE,0.41412792686922795,0,0
11609,MALE,0.14262822313269363,0,0
11610,MALE,0.35159856391657096,0,0
11611,MALE,0.3159360450215938,0,0
11612,MALE,0.6226609523760159,0,0
11613,MALE,0.16892149753826213,0,0
11614,MALE,0.6901010008982312,7,3
11615,MALE,0.609072314886325,5,1
11616,MALE,0.019312749369840287,0,0
11617,MALE,0.8611775468867291,20,12
11618,MALE,0.8733457167739622,24,11
11619,MALE,0.7215151728310962,7,5
11620,MALE,0.10153357271982089,0,0
11621,MALE,0.16884123275935825,0,0
11622,MALE,0.45772822927484835,0,0
11623,MALE,0.3513447063428685,0,0
11624,MALE,0.593634423204492,5,0
11625,MALE,0.7007095792488879,5,3
11626,MALE,0.3735717499963933,0,0
11627,MALE,0.7377932248659297,12,5
11628,MALE,0.9107923835655014,22,11
11629,MALE,0.10633367252867176,0,0
11630,MALE,0.9715915243907739,41,21
11631,MALE,0.6469500463926614,3,3
11632,MALE,0.05295725063740231,0,0
11633,MALE,0.8455007786659678,22,11
11634,MALE,0.21502820015944568,0,0
11635,MALE,0.993102211310312,49,23
11636,MALE,0.4733598623295314,0,0
11637,MALE,0.42714096134954826,0,0
11638,MALE,0.7012595423829788,5,2
11639,MALE,0.11369905523545454,0,0
11640,MALE,0.7159375547452174,6,2
11641,MALE,0.884503596722137,19,12
11642,MALE,0.48458594298068325,1,0
11643,MALE,0.01002538073412218,0,0
11644,MALE,0.8316269809775239,18,9
11645,MALE,0.1807285763587999,0,0
11646,MALE,0.47116194891370666,0,0
11647,MALE,0.0017223895927190869,0,0
11648,MALE,0.38048824949924287,0,0
11649,MALE,0.23149774105484588,0,0
11650,MALE,0.8204826871994099,12,6
11651,MALE,0.6691186300886955,6,5
11652,MALE,0.607591985783107,3,1
11653,MALE,0.3144585018219206,0,0
11654,MALE,0.16256818909449677,0,0
11655,MALE,0.6968717448785087,5,3
11656,MALE,0.38722961435209646,0,0
11657,MALE,0.5066968944090459,0,0
11658,MALE,0.019694448493782657,0,0
11659,MALE,0.39958825865522285,0,0
11660,MALE,0.47046057439872024,1,1
11661,MALE,0.9761846993106941,46,21
11662,MALE,0.7080509330555321,7,1
11663,MALE,0.8757622684182457,22,15
11664,MALE,0.4838006321303153,3,0
11665,MALE,0.27066831275806646,0,0
11666,MALE,0.4764679189758656,0,0
11667,MALE,0.5884031828729646,1,0
11668,MALE,0.8437610511433444,14,5
11669,MALE,0.998466033025827,48,19
11670,MALE,0.18415598445680337,0,0
11671,MALE,0.17322598452357962,0,0
11672,MALE,0.019632738395760185,0,0
11673,MALE,0.5151079687494792,0,0
11674,MALE,0.9255808557605468,29,13
11675,MALE,0.9903122812118491,49,25
11676,MALE,0.7482605512980744,7,3
11677,MALE,0.10125152419156991,0,0
11678,MALE,0.5978752898022252,3,0
11679,MALE,0.014312284555069832,0,0
11680,MALE,0.9736613132616275,44,18
11681,MALE,0.5967748041376408,0,0
11682,MALE,0.9243029453835566,26,10
11683,MALE,0.5400149941790494,2,0
11684,MALE,0.6065492826590311,3,1
11685,MALE,0.653723400073506,2,1
11686,MALE,0.4653252407640669,0,0
11687,MALE,0.3523165147047883,0,0
11688,MALE,0.5743421601651314,0,0
11689,MALE,0.8927057074527079,26,11
11690,MALE,0.5943136665667221,1,0
11691,MALE,0.06045127918496496,0,0
11692,MALE,0.8083270273439435,17,5
11693,MALE,0.8463493867787572,20,11
11694,MALE,0.07386209170295621,0,0
11695,MALE,0.37992091668510464,0,0
11696,MALE,0.5560928966340044,0,0
11697,MALE,0.3176237242804575,0,0
11698,MALE,0.4694118409812863,0,0
11699,MALE,0.20612869439834614,0,0
11700,MALE,0.7080719979258879,4,3
11701,MALE,0.36207590465393524,0,0
11702,MALE,0.7198014023795121,8,6
11703,MALE,0.03401239287579838,0,0
11704,MALE,0.4394521286017381,1,1
11705,MALE,0.289124306597477,0,0
11706,MALE,0.5329458496525383,0,0
11707,MALE,0.06948708585313013,0,0
11708,MALE,0.7397920967841366,11,8
11709,MALE,0.07338185343502157,0,0
11710,MALE,0.03473710488908022,0,0
11711,MALE,0.15393406089551687,0,0
11712,MALE,0.007990580186555185,0,0
11713,MALE,0.5933581762405509,1,1
11714,MALE,0.5929004613802485,3,1
11715,MALE,0.25441400922042956,0,0
11716,MALE,0.41957453588626403,0,0
11717,MALE,0.14799528285627084,0,0
11718,MALE,0.5773782676702643,2,0
11719,MALE,0.704841696512589,5,2
11720,MALE,0.6776096176195877,5,2
11721,MALE,0.4056373129840647,2,2
11722,MALE,0.03206622828280581,0,0
11723,MALE,0.5534401869250948,0,0
11724,MALE,0.7007731099899347,3,1
11725,MALE,0.9178183323726408,25,14
11726,MALE,0.006936555148212453,0,0
11727,MALE,0.4619193452600213,1,0
11728,MALE,0.8801587229252786,27,11
11729,MALE,0.9238047158950291,28,12
11730,MALE,0.9910209677207077,46,19
11731,MALE,0.016361734725928945,0,0
11732,MALE,0.8591033291604128,14,6
11733,MALE,0.17771757050068826,0,0
11734,MALE,0.3598729809754855,0,0
11735,MALE,0.9005605060679451,23,14
11736,MALE,0.9652576624509227,45,24
11737,MALE,0.2635933374120851,0,0
11738,MALE,0.21855053387212597,0,0
11739,MALE,0.014555199639873062,0,0
11740,MALE,0.8855644041432797,23,10
11741,MALE,0.42801628131967784,1,1
11742,MALE,0.9715604665177888,41,12
11743,MALE,0.3868717634525789,0,0
11744,MALE,0.14370106385144366,0,0
11745,MALE,0.8883648961410006,23,12
11746,MALE,0.27687334385466256,0,0
11747,MALE,0.09861335635927804,0,0
11748,MALE,0.6773153294520152,3,0
11749,MALE,0.3643017545825211,0,0
11750,MALE,0.3750735404889932,1,0
11751,MALE,0.12936594117211142,0,0
11752,MALE,0.06345242662108563,0,0
11753,MALE,0.97392012347537,39,12
11754,MALE,0.8946725044332147,26,12
11755,MALE,0.40250644565520166,0,0
11756,MALE,0.035673269617155445,0,0
11757,MALE,0.3693677733475801,0,0
11758,MALE,0.8666022890602192,22,8
11759,MALE,0.32341553887666397,0,0
11760,MALE,0.02215900052251285,0,0
11761,MALE,0.7520594340679614,9,2
11762,MALE,0.14693012854013887,0,0
11763,MALE,0.9831049122889429,47,19
11764,MALE,0.5077678846544812,0,0
11765,MALE,0.23691245885829226,0,0
11766,MALE,0.5348504131272381,1,0
11767,MALE,0.7556439451741083,4,2
11768,MALE,0.2864485386948299,0,0
11769,MALE,0.5545686135117035,1,1
11770,MALE,0.25017916264977624,0,0
11771,MALE,0.6146375973714004,3,2
11772,MALE,0.017430637002084026,0,0
11773,MALE,0.4079810512717783,0,0
11774,MALE,0.9733778144579992,45,11
11775,MALE,0.6488262711021623,1,0
11776,MALE,0.5985593116562566,0,0
11777,MALE,0.2692359012030745,0,0
11778,MALE,0.10781849922317943,0,0
11779,MALE,0.7762764761439667,10,3
11780,MALE,0.1224143288163303,0,0
11781,MALE,0.5460127844560264,3,0
11782,MALE,0.016612819568742276,0,0
11783,MALE,0.0390296492533595,0,0
11784,MALE,0.9608610898368769,37,14
11785,MALE,0.9128172755416922,23,9
11786,MALE,0.43288428927711986,0,0
11787,MALE,0.8526487868853486,21,7
11788,MALE,0.1397350959170337,0,0
11789,MALE,0.5577298140402185,2,0
11790,MALE,0.11054660874676503,0,0
11791,MALE,0.16458612959288,0,0
11792,MALE,0.5160533001245602,1,1
11793,MALE,0.5798045160238695,2,1
11794,MALE,0.3200784912282657,0,0
11795,MALE,0.7648397694527775,10,8
11796,MALE,0.425926044499915,0,0
11797,MALE,0.3041464349899726,0,0
11798,MALE,0.2825320145951228,0,0
11799,MALE,0.22115561891916102,0,0
11800,MALE,0.24179523073487563,0,0
11801,MALE,0.3586682719027463,0,0
11802,MALE,0.5219316626397429,2,1
11803,MALE,0.6051469804719244,0,0
11804,MALE,0.047664808486941546,0,0
11805,MALE,0.17351018487438508,0,0
11806,MALE,0.735050927762424,6,3
11807,MALE,0.7251676073517599,9,3
11808,MALE,0.9807620490151698,42,18
11809,MALE,0.2996589448305016,0,0
11810,MALE,0.78505686639858,12,5
11811,MALE,0.8952439625332066,24,16
11812,MALE,0.9509294365391583,35,16
11813,MALE,0.6235539683226696,3,2
11814,MALE,0.6665077533856432,1,0
11815,MALE,0.6526644698627152,3,3
11816,MALE,0.10156784115977469,0,0
11817,MALE,0.5925273253368152,3,1
11818,MALE,0.07451335085746502,0,0
11819,MALE,0.7212214057442644,5,4
11820,MALE,0.7454267435143984,8,6
11821,MALE,0.2728859148891025,0,0
11822,MALE,0.37596231797503765,0,0
11823,MALE,0.21460929531653583,0,0
11824,MALE,0.5904583866946449,2,2
11825,MALE,0.9147266568793221,31,15
11826,MALE,0.7869074677862261,14,8
11827,MALE,0.6134527524517932,3,0
11828,MALE,0.44405676179350706,1,0
11829,MALE,0.5457664554338696,2,1
11830,MALE,0.8083608476780278,16,8
11831,MALE,0.25026773790073664,0,0
11832,MALE,0.04062580452369813,0,0
11833,MALE,0.10157349964909612,0,0
11834,MALE,0.5645178392725764,0,0
11835,MALE,0.13623678385966353,0,0
11836,MALE,0.37533971194275806,1,1
11837,MALE,0.08502134956276264,0,0
11838,MALE,0.1762006569480059,0,0
11839,MALE,0.9774942860579516,41,21
11840,MALE,0.6270851233413312,4,1
11841,MALE,0.9971969932506101,50,27
11842,MALE,0.8915514997974495,26,13
11843,MALE,0.31655869511861723,0,0
11844,MALE,0.4142538842764715,1,0
11845,MALE,0.9364226561041897,38,22
11846,MALE,0.9061850918228237,30,16
11847,MALE,0.9387000119563936,33,17
11848,MALE,0.6876230074238527,2,0
11849,MALE,0.09780725404768886,0,0
11850,MALE,0.13089321738284598,0,0
11851,MALE,0.4246154789540679,0,0
11852,MALE,0.7109903634599062,8,4
11853,MALE,0.05124427558878131,0,0
11854,MALE,0.14676374831115957,0,0
11855,MALE,0.3627480953154767,0,0
11856,MALE,0.019465205982929112,0,0
11857,MALE,0.9643696071370372,44,18
11858,MALE,0.26763792640034767,0,0
11859,MALE,0.12831473008173933,0,0
11860,MALE,0.36538459814429247,2,1
11861,MALE,0.15874134295037867,0,0
11862,MALE,0.5448809330833473,2,2
11863,MALE,0.5879141990378584,0,0
11864,MALE,0.9472161000096757,37,18
11865,MALE,0.5219891819970135,2,1
11866,MALE,0.7267693443412299,9,7
11867,MALE,0.276443010790387,0,0
11868,MALE,0.2265874265999389,0,0
11869,MALE,0.6707514135109933,7,3
11870,MALE,0.43796919528901523,0,0
11871,MALE,0.1906915274260902,0,0
11872,MALE,0.7826685004893056,10,5
11873,MALE,0.8151531165816188,18,9
11874,MALE,0.6884801188602585,5,0
11875,MALE,0.6472764238648056,4,0
11876,MALE,0.2143610173648154,0,0
11877,MALE,0.4293562097494493,0,0
11878,MALE,0.23553163514561315,0,0
11879,MALE,0.8238620390064881,16,11
11880,MALE,0.15114566922985573,0,0
11881,MALE,0.8488917323940298,12,5
11882,MALE,0.4744597772461666,1,1
11883,MALE,0.8272453406285378,18,3
11884,MALE,0.6201341782609694,3,2
11885,MALE,0.40752995178944496,1,0
11886,MALE,0.5524181429904141,0,0
11887,MALE,0.005278415375290613,0,0
11888,MALE,0.29207001800375054,0,0
11889,MALE,0.46544468532470795,1,1
11890,MALE,0.842313899426495,19,9
11891,MALE,0.5784706174087374,0,0
11892,MALE,0.49425975592981697,1,0
11893,MALE,0.406241402617061,0,0
11894,MALE,0.7765825218679462,16,5
11895,MALE,0.8333579530668138,17,8
11896,MALE,0.28123724782469006,0,0
11897,MALE,0.414662015786219,1,0
11898,MALE,0.27105958417404097,0,0
11899,MALE,0.2788969254666803,0,0
11900,MALE,0.4642263236728923,0,0
11901,MALE,0.39653161350111554,0,0
11902,MALE,0.8426786838064475,20,6
11903,MALE,0.6375754895940557,3,0
11904,MALE,0.9277173500871555,32,14
11905,MALE,0.2055103676372505,0,0
11906,MALE,0.9792698702771024,44,19
11907,MALE,0.33938278254011434,0,0
11908,MALE,0.041409400283627606,0,0
11909,MALE,0.17006269395747764,0,0
11910,MALE,0.4124782211466962,0,0
11911,MALE,0.3811606552369795,0,0
11912,MALE,0.3785426204146385,0,0
11913,MALE,0.6366360128428912,7,2
11914,MALE,0.7581652307026345,12,8
11915,MALE,0.6822044761375922,3,0
11916,MALE,0.49490270000925773,1,0
11917,MALE,0.21478913845773973,0,0
11918,MALE,0.9819191165372588,43,19
11919,MALE,0.8242824433820916,12,8
11920,MALE,0.9999564863053997,50,19
11921,MALE,0.057896768316872405,0,0
11922,MALE,0.9744993939168033,42,18
11923,MALE,0.4788830860013684,0,0
11924,MALE,0.8627954514548231,11,6
11925,MALE,0.49622549348026157,1,1
11926,MALE,0.12991107177565842,0,0
11927,MALE,0.523184642828138,0,0
11928,MALE,0.053031521233049106,0,0
11929,MALE,0.7787590515415879,12,4
11930,MALE,0.5655435625886801,2,0
11931,MALE,0.3278435492323144,0,0
11932,MALE,0.5018750691434872,1,0
11933,MALE,0.6837979570169954,0,0
11934,MALE,0.6325203218307065,4,1
11935,MALE,0.6240484624528739,4,1
11936,MALE,0.41004324411586135,0,0
11937,MALE,0.6344160353082312,4,3
11938,MALE,0.16026005500658624,0,0
11939,MALE,0.2024666080461719,0,0
11940,MALE,0.9883617265567815,46,18
11941,MALE,0.8607807109466022,23,9
11942,MALE,0.16258224522386533,0,0
11943,MALE,0.3849904705355003,0,0
11944,MALE,0.3120665892946253,0,0
11945,MALE,0.1864601040566468,0,0
11946,MALE,0.6722666990924492,2,1
11947,MALE,0.6828963311993386,4,2
11948,MALE,0.8413902564964582,17,7
11949,MALE,0.2157785670569199,0,0
11950,MALE,0.16772368100518276,0,0
11951,MALE,0.6790580713716274,1,1
11952,MALE,0.053836675890568064,0,0
11953,MALE,0.40969174753688764,0,0
11954,MALE,0.8332193991098502,18,11
11955,MALE,0.9287607958307658,28,12
11956,MALE,0.6491343069812135,1,0
11957,MALE,0.9584276085437418,34,14
11958,MALE,0.586945123753271,2,1
11959,MALE,0.6134976096250064,3,3
11960,MALE,0.01156780463278495,0,0
11961,MALE,0.8053389798125142,13,10
11962,MALE,0.15089135914242313,0,0
11963,MALE,0.05290066052260445,0,0
11964,MALE,0.44458489254594535,0,0
11965,MALE,0.8897701679303253,24,8
11966,MALE,0.6013611765946428,1,1
11967,MALE,0.4469234238889457,0,0
11968,MALE,0.6171524328089855,0,0
11969,MALE,0.04661291952921465,0,0
11970,MALE,0.4441645355127325,0,0
11971,MALE,0.1902304405231241,0,0
11972,MALE,0.6764876603647317,7,6
11973,MALE,0.04325884617341513,0,0
11974,MALE,0.42254554583570003,1,0
11975,MALE,0.34765225730554317,0,0
11976,MALE,0.6150360133307867,5,3
11977,MALE,0.4137238644511372,0,0
11978,MALE,0.09711181650912792,0,0
11979,MALE,0.15265062068550628,0,0
11980,MALE,0.396852009972802,0,0
11981,MALE,0.8638546658812335,18,10
11982,MALE,0.7259788554875779,3,1
11983,MALE,0.6269946434504792,6,4
11984,MALE,0.6143365445449923,5,2
11985,MALE,0.007466739717444937,0,0
11986,MALE,0.15811169095586297,0,0
11987,MALE,0.8550565205537458,22,13
11988,MALE,0.5418842539229445,4,2
11989,MALE,0.5292622109347316,0,0
11990,MALE,0.035593897853170686,0,0
11991,MALE,0.6517382191312957,3,1
11992,MALE,0.36302232208687457,0,0
11993,MALE,0.44972002318531346,0,0
11994,MALE,0.8905930511875806,28,11
11995,MALE,0.36782010778875796,0,0
11996,MALE,0.2158668325621349,0,0
11997,MALE,0.07448205440728417,0,0
11998,MALE,0.5841126254203569,1,0
11999,MALE,0.5479221392675608,0,0
12000,FEMALE,0.26899872120952306,84,5
12001,FEMALE,0.685179476585119,252,7
12002,FEMALE,0.8308422109819911,338,13
12003,FEMALE,0.23639370876256427,68,4
12004,FEMALE,0.22959740170524734,68,1
12005,FEMALE,0.2566779534290975,91,4
12006,FEMALE,0.07378500052757186,15,0
12007,FEMALE,0.021068498236506028,3,0
12008,FEMALE,0.19430196721438198,63,2
12009,FEMALE,0.6617601174033572,225,5
12010,FEMALE,0.30041939806686535,98,1
12011,FEMALE,0.726621884708618,276,9
12012,FEMALE,0.5511723099689574,209,11
12013,FEMALE,0.7638301091301646,273,9
12014,FEMALE,0.7281590544773023,290,6
12015,FEMALE,0.6623822291693836,247,15
12016,FEMALE,0.48055221809187054,187,5
12017,FEMALE,0.7917568460386588,286,13
12018,FEMALE,0.10241703145251912,23,1
12019,FEMALE,0.5955111426009693,222,8
12020,FEMALE,0.6760365303777935,241,6
12021,FEMALE,0.0714881025741747,13,0
12022,FEMALE,0.24464739608250297,88,7
12023,FEMALE,0.6642706012350256,239,9
12024,FEMALE,0.4784126692538182,164,7
12025,FEMALE,0.33809238623360305,112,4
12026,FEMALE,0.33849723483875527,123,6
12027,FEMALE,0.8325023666562441,323,12
12028,FEMALE,0.3603717263571833,132,5
12029,FEMALE,0.3109497211593366,97,1
12030,FEMALE,0.6663253922914368,232,7
12031,FEMALE,0.6129544140315394,192,8
12032,FEMALE,0.17237976988358306,54,4
12033,FEMALE,0.5512312545649957,197,4
12034,FEMALE,0.09291499934750769,16,0
12035,FEMALE,0.2215405838062574,70,7
12036,FEMALE,0.624969700716182,244,9
12037,FEMALE,0.5416830523607924,190,6
12038,FEMALE,0.8222051845972933,311,11
12039,FEMALE,0.7927254573078034,311,12
12040,FEMALE,0.1339177081459033,34,0
12041,FEMALE,0.7952083249994356,299,6
12042,FEMALE,0.7000424097037997,256,10
12043,FEMALE,0.7920510231407977,305,11
12044,FEMALE,0.34631558566346465,109,5
12045,FEMALE,0.8296886406791473,333,8
12046,FEMALE,0.468200629978225,161,8
12047,FEMALE,0.6572162551074824,243,15
12048,FEMALE,0.4667785475015337,163,2
12049,FEMALE,0.31087718842424716,105,3
12050,FEMALE,0.979783037109568,391,11
12051,FEMALE,0.019314711359014636,7,1
12052,FEMALE,0.201036986873537,63,1
12053,FEMALE,0.509869408974661,189,9
12054,FEMALE,0.2634137168854671,90,3
12055,FEMALE,0.9409290668724385,381,18
12056,FEMALE,0.4537351018889493,139,6
12057,FEMALE,0.7474883668402574,290,12
12058,FEMALE,0.16617228359858538,49,1
12059,FEMALE,0.3077412076309348,90,3
12060,FEMALE,0.1412430454455852,35,0
12061,FEMALE,0.043575257891615315,22,1
12062,FEMALE,0.36546021655846606,122,4
12063,FEMALE,0.23969134102904044,65,0
12064,FEMALE,0.2580886874453079,74,5
12065,FEMALE,0.3230244947565426,109,1
12066,FEMALE,0.8894122972410216,353,14
12067,FEMALE,0.30525604342676316,104,5
12068,FEMALE,0.5491169094932954,201,7
12069,FEMALE,0.7600340277159218,291,10
12070,FEMALE,0.30603095567644345,108,4
12071,FEMALE,0.4199215422024941,133,2
12072,FEMALE,0.09785381261672865,29,1
12073,FEMALE,0.014334867567262433,0,0
12074,FEMALE,0.48029520644333445,162,7
